application_id,crb_checked,crb_reason,tier3_cost,tier3_result,final_score,decision,recommended_amount
APP_007592,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,15000.0
APP_007593,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,15000.0
APP_007594,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",24.0,REJECT,0.0
APP_007595,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",64.0,APPROVE_REDUCED,2100.0
APP_007596,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007597,True,Borderline scores need CRB tie-breaker,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",45.2,REJECT,0.0
APP_007598,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 427, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",43.2,REJECT,0.0
APP_007599,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",62.400000000000006,APPROVE_REDUCED,3500.0
APP_007600,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",24.0,REJECT,0.0
APP_007601,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,2000.0
APP_007602,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,20000.0
APP_007603,False,Tier 1 score too low (fraud likely),0,,26.8,REJECT,0.0
APP_007604,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 621, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",86.0,APPROVE,3000.0
APP_007605,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007606,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",69.6,APPROVE_REDUCED,14000.0
APP_007607,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",56.4,APPROVE_REDUCED,14000.0
APP_007608,False,Sufficient data from Tier 1 and Tier 2,0,,65.6,APPROVE_REDUCED,2100.0
APP_007609,False,Sufficient data from Tier 1 and Tier 2,0,,71.2,APPROVE,10000.0
APP_007610,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 515, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",76.0,APPROVE,20000.0
APP_007611,False,Sufficient data from Tier 1 and Tier 2,0,,68.4,APPROVE_REDUCED,700.0
APP_007612,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",60.400000000000006,APPROVE_REDUCED,14000.0
APP_007613,False,Sufficient data from Tier 1 and Tier 2,0,,64.8,APPROVE_REDUCED,2100.0
APP_007614,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,2000.0
APP_007615,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",53.2,REJECT,0.0
APP_007616,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",59.2,APPROVE_REDUCED,7000.0
APP_007617,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,3000.0
APP_007618,False,Sufficient data from Tier 1 and Tier 2,0,,68.4,APPROVE_REDUCED,2100.0
APP_007619,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 476, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",60.4,APPROVE_REDUCED,7000.0
APP_007620,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",24.0,REJECT,0.0
APP_007621,False,Sufficient data from Tier 1 and Tier 2,0,,63.2,APPROVE_REDUCED,2100.0
APP_007622,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007623,True,Borderline scores need CRB tie-breaker,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",61.6,APPROVE_REDUCED,3500.0
APP_007624,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",73.2,APPROVE,5000.0
APP_007625,False,Sufficient data from Tier 1 and Tier 2,0,,69.2,APPROVE_REDUCED,2100.0
APP_007626,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",73.6,APPROVE,20000.0
APP_007627,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",62.400000000000006,APPROVE_REDUCED,10500.0
APP_007628,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",24.0,REJECT,0.0
APP_007629,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,20000.0
APP_007630,True,Borderline scores need CRB tie-breaker,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",61.6,APPROVE_REDUCED,7000.0
APP_007631,False,Sufficient data from Tier 1 and Tier 2,0,,72.0,APPROVE,3000.0
APP_007632,False,Sufficient data from Tier 1 and Tier 2,0,,66.4,APPROVE_REDUCED,1400.0
APP_007633,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",72.80000000000001,APPROVE,1000.0
APP_007634,False,Sufficient data from Tier 1 and Tier 2,0,,67.2,APPROVE_REDUCED,1400.0
APP_007635,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 553, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",72.4,APPROVE,2000.0
APP_007636,False,Sufficient data from Tier 1 and Tier 2,0,,67.6,APPROVE_REDUCED,3500.0
APP_007637,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007638,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",61.2,APPROVE_REDUCED,14000.0
APP_007639,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 433, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",37.2,REJECT,0.0
APP_007640,False,Sufficient data from Tier 1 and Tier 2,0,,71.2,APPROVE,10000.0
APP_007641,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",24.0,REJECT,0.0
APP_007642,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007643,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 518, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",74.4,APPROVE,5000.0
APP_007644,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,15000.0
APP_007645,False,Sufficient data from Tier 1 and Tier 2,0,,67.2,APPROVE_REDUCED,1400.0
APP_007646,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",64.0,APPROVE_REDUCED,2100.0
APP_007647,False,Tier 1 score too low (fraud likely),0,,27.6,REJECT,0.0
APP_007648,False,Sufficient data from Tier 1 and Tier 2,0,,69.6,APPROVE_REDUCED,2100.0
APP_007649,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 507, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",72.4,APPROVE,10000.0
APP_007650,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007651,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007652,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",63.2,APPROVE_REDUCED,3500.0
APP_007653,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",74.0,APPROVE,20000.0
APP_007654,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 519, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",63.2,APPROVE_REDUCED,10500.0
APP_007655,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",65.2,APPROVE_REDUCED,10500.0
APP_007656,False,Sufficient data from Tier 1 and Tier 2,0,,70.4,APPROVE,5000.0
APP_007657,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 471, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",64.0,APPROVE_REDUCED,7000.0
APP_007658,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007659,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",72.0,APPROVE,15000.0
APP_007660,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,3000.0
APP_007661,False,Tier 1 score too low (fraud likely),0,,24.8,REJECT,0.0
APP_007662,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 630, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",85.6,APPROVE,5000.0
APP_007663,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 583, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",85.6,APPROVE,15000.0
APP_007664,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 514, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",65.2,APPROVE_REDUCED,14000.0
APP_007665,False,Sufficient data from Tier 1 and Tier 2,0,,70.4,APPROVE,3000.0
APP_007666,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",63.6,APPROVE_REDUCED,7000.0
APP_007667,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",68.4,APPROVE_REDUCED,14000.0
APP_007668,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007669,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",72.4,APPROVE,2000.0
APP_007670,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",24.0,REJECT,0.0
APP_007671,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",24.8,REJECT,0.0
APP_007672,False,Sufficient data from Tier 1 and Tier 2,0,,71.6,APPROVE,2000.0
APP_007673,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007674,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,15000.0
APP_007675,False,Sufficient data from Tier 1 and Tier 2,0,,71.6,APPROVE,3000.0
APP_007676,False,Sufficient data from Tier 1 and Tier 2,0,,68.4,APPROVE_REDUCED,2100.0
APP_007677,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",70.0,APPROVE,15000.0
APP_007678,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",65.2,APPROVE_REDUCED,14000.0
APP_007679,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",52.400000000000006,REJECT,0.0
APP_007680,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",54.400000000000006,REJECT,0.0
APP_007681,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 456, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",76.0,APPROVE,1000.0
APP_007682,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 512, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",76.0,APPROVE,15000.0
APP_007683,True,Borderline scores need CRB tie-breaker,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",61.2,APPROVE_REDUCED,7000.0
APP_007684,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 680, 'signal': 'Excellent credit history', 'score_boost': 20, 'cost': 50}",88.4,APPROVE,15000.0
APP_007685,False,Sufficient data from Tier 1 and Tier 2,0,,66.4,APPROVE_REDUCED,2100.0
APP_007686,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",64.0,APPROVE_REDUCED,3500.0
APP_007687,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",72.80000000000001,APPROVE,2000.0
APP_007688,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",64.0,APPROVE_REDUCED,14000.0
APP_007689,False,Sufficient data from Tier 1 and Tier 2,0,,70.0,APPROVE,10000.0
APP_007690,False,Tier 1 score too low (fraud likely),0,,24.8,REJECT,0.0
APP_007691,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",60.4,APPROVE_REDUCED,14000.0
APP_007692,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",75.2,APPROVE,20000.0
APP_007693,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",74.0,APPROVE,15000.0
APP_007694,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007695,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",74.4,APPROVE,2000.0
APP_007696,False,Sufficient data from Tier 1 and Tier 2,0,,67.2,APPROVE_REDUCED,1400.0
APP_007697,False,Sufficient data from Tier 1 and Tier 2,0,,68.0,APPROVE_REDUCED,3500.0
APP_007698,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 700, 'signal': 'Excellent credit history', 'score_boost': 20, 'cost': 50}",84.0,APPROVE,5000.0
APP_007699,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",64.0,APPROVE_REDUCED,7000.0
APP_007700,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,15000.0
APP_007701,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",63.6,APPROVE_REDUCED,10500.0
APP_007702,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 468, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",64.0,APPROVE_REDUCED,7000.0
APP_007703,False,Sufficient data from Tier 1 and Tier 2,0,,69.2,APPROVE_REDUCED,700.0
APP_007704,False,Sufficient data from Tier 1 and Tier 2,0,,71.6,APPROVE,2000.0
APP_007705,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,15000.0
APP_007706,False,Sufficient data from Tier 1 and Tier 2,0,,70.4,APPROVE,10000.0
APP_007707,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",72.4,APPROVE,10000.0
APP_007708,False,Sufficient data from Tier 1 and Tier 2,0,,68.4,APPROVE_REDUCED,3500.0
APP_007709,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",63.2,APPROVE_REDUCED,10500.0
APP_007710,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",27.6,REJECT,0.0
APP_007711,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 514, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",76.0,APPROVE,20000.0
APP_007712,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 522, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",60.400000000000006,APPROVE_REDUCED,14000.0
APP_007713,False,Sufficient data from Tier 1 and Tier 2,0,,70.4,APPROVE,1000.0
APP_007714,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,3000.0
APP_007715,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007716,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 513, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",76.0,APPROVE,1000.0
APP_007717,False,Sufficient data from Tier 1 and Tier 2,0,,68.4,APPROVE_REDUCED,1400.0
APP_007718,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",71.2,APPROVE,20000.0
APP_007719,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",24.0,REJECT,0.0
APP_007720,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",75.2,APPROVE,5000.0
APP_007721,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007722,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",74.0,APPROVE,3000.0
APP_007723,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 593, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",86.0,APPROVE,3000.0
APP_007724,False,Sufficient data from Tier 1 and Tier 2,0,,63.2,APPROVE_REDUCED,1400.0
APP_007725,False,Sufficient data from Tier 1 and Tier 2,0,,68.4,APPROVE_REDUCED,7000.0
APP_007726,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",24.0,REJECT,0.0
APP_007727,False,Sufficient data from Tier 1 and Tier 2,0,,63.2,APPROVE_REDUCED,700.0
APP_007728,False,Sufficient data from Tier 1 and Tier 2,0,,69.6,APPROVE_REDUCED,7000.0
APP_007729,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007730,False,Sufficient data from Tier 1 and Tier 2,0,,50.400000000000006,REJECT,0.0
APP_007731,True,Borderline scores need CRB tie-breaker,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",60.400000000000006,APPROVE_REDUCED,3500.0
APP_007732,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",57.2,APPROVE_REDUCED,2100.0
APP_007733,False,Sufficient data from Tier 1 and Tier 2,0,,66.4,APPROVE_REDUCED,700.0
APP_007734,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",73.6,APPROVE,10000.0
APP_007735,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",75.2,APPROVE,5000.0
APP_007736,True,Borderline scores need CRB tie-breaker,50,"{'has_record': True, 'score': 478, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",62.0,APPROVE_REDUCED,3500.0
APP_007737,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 431, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",44.0,REJECT,0.0
APP_007738,False,Sufficient data from Tier 1 and Tier 2,0,,70.0,APPROVE,5000.0
APP_007739,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 335, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",44.0,REJECT,0.0
APP_007740,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",73.2,APPROVE,2000.0
APP_007741,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,10000.0
APP_007742,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 642, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",83.2,APPROVE,15000.0
APP_007743,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 489, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",74.4,APPROVE,1000.0
APP_007744,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 322, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",56.0,APPROVE_REDUCED,14000.0
APP_007745,False,Sufficient data from Tier 1 and Tier 2,0,,68.0,APPROVE_REDUCED,3500.0
APP_007746,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",59.6,APPROVE_REDUCED,10500.0
APP_007747,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 567, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",86.0,APPROVE,1000.0
APP_007748,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",62.400000000000006,APPROVE_REDUCED,14000.0
APP_007749,True,Borderline scores need CRB tie-breaker,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",60.400000000000006,APPROVE_REDUCED,7000.0
APP_007750,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007751,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 637, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",84.80000000000001,APPROVE,15000.0
APP_007752,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 423, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",56.0,APPROVE_REDUCED,7000.0
APP_007753,False,Sufficient data from Tier 1 and Tier 2,0,,70.4,APPROVE,5000.0
APP_007754,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",24.0,REJECT,0.0
APP_007755,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007756,True,Borderline scores need CRB tie-breaker,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",60.400000000000006,APPROVE_REDUCED,3500.0
APP_007757,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",73.2,APPROVE,2000.0
APP_007758,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 523, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",76.0,APPROVE,3000.0
APP_007759,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,1000.0
APP_007760,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",24.0,REJECT,0.0
APP_007761,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",72.4,APPROVE,3000.0
APP_007762,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 423, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",56.0,APPROVE_REDUCED,1400.0
APP_007763,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,10000.0
APP_007764,True,Borderline scores need CRB tie-breaker,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",61.2,APPROVE_REDUCED,1400.0
APP_007765,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",73.6,APPROVE,15000.0
APP_007766,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,1000.0
APP_007767,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,1000.0
APP_007768,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",27.6,REJECT,0.0
APP_007769,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 590, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",82.4,APPROVE,15000.0
APP_007770,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_007771,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",24.0,REJECT,0.0
APP_007772,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",72.4,APPROVE,10000.0
APP_007773,False,Sufficient data from Tier 1 and Tier 2,0,,69.2,APPROVE_REDUCED,7000.0
